"Plot Title: 1152298 "
"#","Time, GMT-04:00","Temp, °F","RH, %","End Of File"
7243,04/15/09 10:00:42 PM,81.797,24.04,
7244,04/15/09 10:00:43 PM,81.797,23.86,
7245,04/15/09 10:00:44 PM,81.797,24.04,
7246,04/15/09 10:00:45 PM,81.797,23.86,
7247,04/15/09 10:00:46 PM,81.797,23.86,
7248,04/15/09 10:00:47 PM,81.797,23.86,
7249,04/15/09 10:00:48 PM,81.797,23.86,
7250,04/15/09 10:00:49 PM,81.797,23.86,
7251,04/15/09 10:00:50 PM,81.797,23.86,
7252,04/15/09 10:00:51 PM,81.797,23.86,
7253,04/15/09 10:00:52 PM,81.797,23.86,
7254,04/15/09 10:00:53 PM,81.797,23.86,
7255,04/15/09 10:00:54 PM,81.797,23.86,
7256,04/15/09 10:00:55 PM,81.797,23.86,
7257,04/15/09 10:00:56 PM,81.797,23.86,
7258,04/15/09 10:00:57 PM,81.797,23.86,
7259,04/15/09 10:00:58 PM,81.797,23.86,
7260,04/15/09 10:00:59 PM,81.797,23.86,
7261,04/15/09 10:01:00 PM,81.797,23.86,
7262,04/15/09 10:01:01 PM,81.797,23.86,
7263,04/15/09 10:01:02 PM,81.797,23.86,
7264,04/15/09 10:01:03 PM,81.797,23.86,
7265,04/15/09 10:01:04 PM,81.797,23.86,
7266,04/15/09 10:01:05 PM,81.797,23.86,
7267,04/15/09 10:01:06 PM,81.797,23.86,
7268,04/15/09 10:01:07 PM,81.797,23.86,
7269,04/15/09 10:01:08 PM,81.797,23.86,
7270,04/15/09 10:01:09 PM,81.797,23.86,
7271,04/15/09 10:01:10 PM,81.797,23.86,
7272,04/15/09 10:01:11 PM,81.797,24.04,
7273,04/15/09 10:01:12 PM,81.797,23.86,
7274,04/15/09 10:01:13 PM,81.797,23.86,
7275,04/15/09 10:01:14 PM,81.797,23.86,
7276,04/15/09 10:01:15 PM,81.797,23.86,
7277,04/15/09 10:01:16 PM,81.797,23.86,
7278,04/15/09 10:01:17 PM,81.797,23.86,
7279,04/15/09 10:01:18 PM,81.797,23.86,
7280,04/15/09 10:01:19 PM,81.797,23.86,
7281,04/15/09 10:01:20 PM,81.797,23.86,
7282,04/15/09 10:01:21 PM,81.797,23.86,
7283,04/15/09 10:01:22 PM,81.797,23.86,
7284,04/15/09 10:01:23 PM,81.797,23.86,
7285,04/15/09 10:01:24 PM,81.797,23.86,
7286,04/15/09 10:01:25 PM,81.797,23.86,
7287,04/15/09 10:01:26 PM,81.797,23.86,
7288,04/15/09 10:01:27 PM,81.797,23.86,
7289,04/15/09 10:01:28 PM,81.797,23.86,
7290,04/15/09 10:01:29 PM,81.797,23.86,
7291,04/15/09 10:01:30 PM,81.797,23.86,
7292,04/15/09 10:01:31 PM,81.797,23.86,
7293,04/15/09 10:01:32 PM,81.797,23.86,
7294,04/15/09 10:01:33 PM,81.797,23.86,
7295,04/15/09 10:01:34 PM,81.797,23.86,
7296,04/15/09 10:01:35 PM,81.797,23.86,
7297,04/15/09 10:01:36 PM,81.797,23.86,
7298,04/15/09 10:01:37 PM,81.797,23.86,
7299,04/15/09 10:01:38 PM,81.797,23.86,
7300,04/15/09 10:01:39 PM,81.797,23.86,
7301,04/15/09 10:01:40 PM,81.797,23.86,
7302,04/15/09 10:01:41 PM,81.797,23.86,
7303,04/15/09 10:01:42 PM,81.797,23.86,
7304,04/15/09 10:01:43 PM,81.797,23.86,
7305,04/15/09 10:01:44 PM,81.797,23.86,
7306,04/15/09 10:01:45 PM,81.797,23.86,
7307,04/15/09 10:01:46 PM,81.797,23.86,
7308,04/15/09 10:01:47 PM,81.797,23.86,
7309,04/15/09 10:01:48 PM,81.797,23.86,
7310,04/15/09 10:01:49 PM,81.797,23.86,
7311,04/15/09 10:01:50 PM,81.797,23.86,
7312,04/15/09 10:01:51 PM,81.797,23.86,
7313,04/15/09 10:01:52 PM,81.797,23.86,
7314,04/15/09 10:01:53 PM,81.797,23.86,
7315,04/15/09 10:01:54 PM,81.797,23.86,
7316,04/15/09 10:01:55 PM,81.797,23.86,
7317,04/15/09 10:01:56 PM,81.797,23.86,
7318,04/15/09 10:01:57 PM,81.797,23.86,
7319,04/15/09 10:01:58 PM,81.797,23.86,
7320,04/15/09 10:01:59 PM,81.797,23.86,
7321,04/15/09 10:02:00 PM,81.797,23.86,
7322,04/15/09 10:02:01 PM,81.797,23.86,
7323,04/15/09 10:02:02 PM,81.797,23.86,
7324,04/15/09 10:02:03 PM,81.797,23.86,
7325,04/15/09 10:02:04 PM,81.797,23.86,
7326,04/15/09 10:02:05 PM,81.797,23.86,
7327,04/15/09 10:02:06 PM,81.797,23.86,
7328,04/15/09 10:02:07 PM,81.975,23.83,
7329,04/15/09 10:02:08 PM,81.797,23.86,
7330,04/15/09 10:02:09 PM,81.797,23.86,
7331,04/15/09 10:02:10 PM,81.797,23.86,
7332,04/15/09 10:02:11 PM,81.797,23.86,
7333,04/15/09 10:02:12 PM,81.797,23.86,
7334,04/15/09 10:02:13 PM,81.797,23.86,
7335,04/15/09 10:02:14 PM,81.797,23.86,
7336,04/15/09 10:02:15 PM,81.797,23.86,
7337,04/15/09 10:02:16 PM,81.797,23.86,
7338,04/15/09 10:02:17 PM,81.797,23.86,
7339,04/15/09 10:02:18 PM,81.797,23.86,
7340,04/15/09 10:02:19 PM,81.797,23.86,
7341,04/15/09 10:02:20 PM,81.797,23.86,
7342,04/15/09 10:02:21 PM,81.797,23.86,
7343,04/15/09 10:02:22 PM,81.797,23.86,
7344,04/15/09 10:02:23 PM,81.797,23.86,
7345,04/15/09 10:02:24 PM,81.797,23.86,
7346,04/15/09 10:02:25 PM,81.797,23.86,
7347,04/15/09 10:02:26 PM,81.797,23.86,
7348,04/15/09 10:02:27 PM,81.797,23.86,
7349,04/15/09 10:02:28 PM,81.797,23.86,
7350,04/15/09 10:02:29 PM,81.797,23.86,
7351,04/15/09 10:02:30 PM,81.797,23.86,
7352,04/15/09 10:02:31 PM,81.797,23.86,
7353,04/15/09 10:02:32 PM,81.975,23.83,
7354,04/15/09 10:02:33 PM,81.797,23.86,
7355,04/15/09 10:02:34 PM,81.797,23.86,
7356,04/15/09 10:02:35 PM,81.797,23.86,
7357,04/15/09 10:02:36 PM,81.797,23.86,
7358,04/15/09 10:02:37 PM,81.797,23.86,
7359,04/15/09 10:02:38 PM,81.797,23.86,
7360,04/15/09 10:02:39 PM,81.797,23.86,
7361,04/15/09 10:02:40 PM,81.797,23.86,
7362,04/15/09 10:02:41 PM,81.797,23.86,
7363,04/15/09 10:02:42 PM,81.797,23.86,
7364,04/15/09 10:02:43 PM,81.797,23.86,
7365,04/15/09 10:02:44 PM,81.797,23.86,
7366,04/15/09 10:02:45 PM,81.797,23.86,
7367,04/15/09 10:02:46 PM,81.797,23.86,
7368,04/15/09 10:02:47 PM,81.797,23.86,
7369,04/15/09 10:02:48 PM,81.797,23.86,
7370,04/15/09 10:02:49 PM,81.797,23.86,
7371,04/15/09 10:02:50 PM,81.797,23.86,
7372,04/15/09 10:02:51 PM,81.797,23.86,
7373,04/15/09 10:02:52 PM,81.797,23.86,
7374,04/15/09 10:02:53 PM,81.975,23.83,
7375,04/15/09 10:02:54 PM,81.797,23.86,
7376,04/15/09 10:02:55 PM,81.797,23.86,
7377,04/15/09 10:02:56 PM,81.797,23.86,
7378,04/15/09 10:02:57 PM,81.797,23.86,
7379,04/15/09 10:02:58 PM,81.797,23.86,
7380,04/15/09 10:02:59 PM,81.797,23.86,
7381,04/15/09 10:03:00 PM,81.797,23.86,
7382,04/15/09 10:03:01 PM,81.797,23.86,
7383,04/15/09 10:03:02 PM,81.797,23.86,
7384,04/15/09 10:03:03 PM,81.797,23.86,
7385,04/15/09 10:03:04 PM,81.797,23.86,
7386,04/15/09 10:03:05 PM,81.797,23.86,
7387,04/15/09 10:03:06 PM,81.797,23.86,
7388,04/15/09 10:03:07 PM,81.797,23.86,
7389,04/15/09 10:03:08 PM,81.797,23.86,
7390,04/15/09 10:03:09 PM,81.797,23.86,
7391,04/15/09 10:03:10 PM,81.975,23.83,
7392,04/15/09 10:03:11 PM,81.797,23.86,
7393,04/15/09 10:03:12 PM,81.797,23.86,
7394,04/15/09 10:03:13 PM,81.797,23.86,
7395,04/15/09 10:03:14 PM,81.797,23.86,
7396,04/15/09 10:03:15 PM,81.797,23.86,
7397,04/15/09 10:03:16 PM,81.797,23.86,
7398,04/15/09 10:03:17 PM,81.797,23.86,
7399,04/15/09 10:03:18 PM,81.797,23.86,
7400,04/15/09 10:03:19 PM,81.797,23.86,
7401,04/15/09 10:03:20 PM,81.797,23.86,
7402,04/15/09 10:03:21 PM,81.797,23.86,
7403,04/15/09 10:03:22 PM,81.797,23.86,
7404,04/15/09 10:03:23 PM,81.975,23.83,
7405,04/15/09 10:03:24 PM,81.975,23.83,
7406,04/15/09 10:03:25 PM,81.797,23.86,
7407,04/15/09 10:03:26 PM,81.797,23.86,
7408,04/15/09 10:03:27 PM,81.797,23.86,
7409,04/15/09 10:03:28 PM,81.797,23.86,
7410,04/15/09 10:03:29 PM,81.975,23.83,
7411,04/15/09 10:03:30 PM,81.797,23.86,
7412,04/15/09 10:03:31 PM,81.797,23.86,
7413,04/15/09 10:03:32 PM,81.797,23.86,
7414,04/15/09 10:03:33 PM,81.797,23.86,
7415,04/15/09 10:03:34 PM,81.797,23.86,
7416,04/15/09 10:03:35 PM,81.797,23.86,
7417,04/15/09 10:03:36 PM,81.797,23.86,
7418,04/15/09 10:03:37 PM,81.975,23.83,
7419,04/15/09 10:03:38 PM,81.797,23.86,
7420,04/15/09 10:03:39 PM,81.797,23.86,
7421,04/15/09 10:03:40 PM,81.975,23.83,
7422,04/15/09 10:03:41 PM,81.797,23.86,
7423,04/15/09 10:03:42 PM,81.797,23.86,
7424,04/15/09 10:03:43 PM,81.975,23.83,
7425,04/15/09 10:03:44 PM,81.797,23.86,
7426,04/15/09 10:03:45 PM,81.797,23.86,
7427,04/15/09 10:03:46 PM,81.797,23.86,
7428,04/15/09 10:03:47 PM,81.797,23.86,
7429,04/15/09 10:03:48 PM,81.797,23.86,
7430,04/15/09 10:03:49 PM,81.797,23.86,
7431,04/15/09 10:03:50 PM,81.975,23.83,
7432,04/15/09 10:03:51 PM,81.975,23.83,
7433,04/15/09 10:03:52 PM,81.797,23.86,
7434,04/15/09 10:03:53 PM,81.797,23.86,
7435,04/15/09 10:03:54 PM,81.797,23.86,
7436,04/15/09 10:03:55 PM,81.797,23.86,
7437,04/15/09 10:03:56 PM,81.975,23.83,
7438,04/15/09 10:03:57 PM,81.797,23.86,
7439,04/15/09 10:03:58 PM,81.797,23.86,
7440,04/15/09 10:03:59 PM,81.797,23.86,
7441,04/15/09 10:04:00 PM,81.975,23.83,
7442,04/15/09 10:04:01 PM,81.975,23.83,
7443,04/15/09 10:04:02 PM,81.975,23.83,
7444,04/15/09 10:04:03 PM,81.975,23.83,
7445,04/15/09 10:04:04 PM,81.797,23.86,
7446,04/15/09 10:04:05 PM,81.797,23.86,
7447,04/15/09 10:04:06 PM,81.797,23.86,
7448,04/15/09 10:04:07 PM,81.797,23.86,
7449,04/15/09 10:04:08 PM,81.797,23.86,
7450,04/15/09 10:04:09 PM,81.797,23.86,
7451,04/15/09 10:04:10 PM,81.975,23.83,
7452,04/15/09 10:04:11 PM,81.975,23.83,
7453,04/15/09 10:04:12 PM,81.975,23.83,
7454,04/15/09 10:04:13 PM,81.975,23.83,
7455,04/15/09 10:04:14 PM,81.797,23.86,
7456,04/15/09 10:04:15 PM,81.797,23.86,
7457,04/15/09 10:04:16 PM,81.797,23.86,
7458,04/15/09 10:04:17 PM,81.975,23.83,
7459,04/15/09 10:04:18 PM,81.975,23.83,
7460,04/15/09 10:04:19 PM,81.975,23.83,
7461,04/15/09 10:04:20 PM,81.797,23.86,
7462,04/15/09 10:04:21 PM,81.797,23.86,
7463,04/15/09 10:04:22 PM,81.797,23.86,
7464,04/15/09 10:04:23 PM,81.975,23.83,
7465,04/15/09 10:04:24 PM,81.975,23.83,
7466,04/15/09 10:04:25 PM,81.975,23.83,
7467,04/15/09 10:04:26 PM,81.975,23.83,
7468,04/15/09 10:04:27 PM,81.975,23.83,
7469,04/15/09 10:04:28 PM,81.797,23.86,
7470,04/15/09 10:04:29 PM,81.797,23.86,
7471,04/15/09 10:04:30 PM,81.797,23.86,
7472,04/15/09 10:04:31 PM,81.797,23.86,
7473,04/15/09 10:04:32 PM,81.975,23.83,
7474,04/15/09 10:04:33 PM,81.797,23.86,
7475,04/15/09 10:04:34 PM,81.797,23.86,
7476,04/15/09 10:04:35 PM,81.975,23.83,
7477,04/15/09 10:04:36 PM,81.975,23.83,
7478,04/15/09 10:04:37 PM,81.975,23.83,
7479,04/15/09 10:04:38 PM,81.975,23.83,
7480,04/15/09 10:04:39 PM,81.975,23.83,
7481,04/15/09 10:04:40 PM,81.797,23.86,
7482,04/15/09 10:04:41 PM,81.797,23.86,
7483,04/15/09 10:04:42 PM,81.975,23.83,
7484,04/15/09 10:04:43 PM,81.975,23.83,
7485,04/15/09 10:04:44 PM,81.797,23.86,
7486,04/15/09 10:04:45 PM,81.975,23.83,
7487,04/15/09 10:04:46 PM,81.975,23.83,
7488,04/15/09 10:04:47 PM,81.797,23.86,
7489,04/15/09 10:04:48 PM,81.975,23.83,
7490,04/15/09 10:04:49 PM,81.975,23.83,
7491,04/15/09 10:04:50 PM,81.975,23.83,
7492,04/15/09 10:04:51 PM,81.975,23.83,
7493,04/15/09 10:04:52 PM,81.797,23.86,
7494,04/15/09 10:04:53 PM,81.975,23.83,
7495,04/15/09 10:04:54 PM,81.975,23.83,
7496,04/15/09 10:04:55 PM,81.975,23.83,
7497,04/15/09 10:04:56 PM,81.975,23.83,
7498,04/15/09 10:04:57 PM,81.975,23.83,
7499,04/15/09 10:04:58 PM,81.975,23.83,
7500,04/15/09 10:04:59 PM,81.975,23.83,
7501,04/15/09 10:05:00 PM,81.975,23.83,
7502,04/15/09 10:05:01 PM,81.975,23.83,
7503,04/15/09 10:05:02 PM,81.975,23.83,
7504,04/15/09 10:05:03 PM,81.975,23.83,
7505,04/15/09 10:05:04 PM,81.975,23.83,
7506,04/15/09 10:05:05 PM,81.797,23.86,
7507,04/15/09 10:05:06 PM,81.975,23.83,
7508,04/15/09 10:05:07 PM,81.975,23.83,
7509,04/15/09 10:05:08 PM,81.975,23.83,
7510,04/15/09 10:05:09 PM,81.975,23.83,
7511,04/15/09 10:05:10 PM,81.975,23.83,
7512,04/15/09 10:05:11 PM,81.975,23.83,
7513,04/15/09 10:05:12 PM,81.975,23.83,
7514,04/15/09 10:05:13 PM,81.975,23.83,
7515,04/15/09 10:05:14 PM,81.975,23.83,
7516,04/15/09 10:05:15 PM,81.975,23.83,
7517,04/15/09 10:05:16 PM,81.975,23.83,
7518,04/15/09 10:05:17 PM,81.975,23.83,
7519,04/15/09 10:05:18 PM,81.797,23.86,
7520,04/15/09 10:05:19 PM,81.975,23.83,
7521,04/15/09 10:05:20 PM,81.975,23.83,
7522,04/15/09 10:05:21 PM,81.975,23.83,
7523,04/15/09 10:05:22 PM,81.975,23.83,
7524,04/15/09 10:05:23 PM,81.975,23.83,
7525,04/15/09 10:05:24 PM,81.797,23.86,
7526,04/15/09 10:05:25 PM,81.975,23.83,
7527,04/15/09 10:05:26 PM,81.975,23.83,
7528,04/15/09 10:05:27 PM,81.975,23.83,
7529,04/15/09 10:05:28 PM,81.797,23.86,
7530,04/15/09 10:05:29 PM,81.975,23.83,
7531,04/15/09 10:05:30 PM,81.975,23.83,
7532,04/15/09 10:05:31 PM,81.975,23.83,
7533,04/15/09 10:05:32 PM,81.975,23.83,
7534,04/15/09 10:05:33 PM,81.975,23.83,
7535,04/15/09 10:05:34 PM,81.975,23.83,
7536,04/15/09 10:05:35 PM,81.975,23.83,
7537,04/15/09 10:05:36 PM,81.975,23.83,
7538,04/15/09 10:05:37 PM,81.975,23.83,
7539,04/15/09 10:05:38 PM,81.975,23.83,
7540,04/15/09 10:05:39 PM,81.975,23.83,
7541,04/15/09 10:05:40 PM,81.975,23.83,
7542,04/15/09 10:05:41 PM,81.975,23.83,
7543,04/15/09 10:05:42 PM,81.975,23.83,
7544,04/15/09 10:05:43 PM,81.975,23.83,
7545,04/15/09 10:05:44 PM,81.975,23.83,
7546,04/15/09 10:05:45 PM,81.975,23.83,
7547,04/15/09 10:05:46 PM,81.975,23.83,
7548,04/15/09 10:05:47 PM,81.975,23.83,
7549,04/15/09 10:05:48 PM,81.975,23.83,
7550,04/15/09 10:05:49 PM,81.975,23.83,
7551,04/15/09 10:05:50 PM,81.975,23.83,
7552,04/15/09 10:05:51 PM,81.975,23.83,
7553,04/15/09 10:05:52 PM,81.975,23.83,
7554,04/15/09 10:05:53 PM,81.975,23.83,
7555,04/15/09 10:05:54 PM,81.797,23.86,
7556,04/15/09 10:05:55 PM,81.975,23.83,
7557,04/15/09 10:05:56 PM,81.797,23.86,
7558,04/15/09 10:05:57 PM,81.975,23.83,
7559,04/15/09 10:05:58 PM,81.975,23.83,
7560,04/15/09 10:05:59 PM,81.975,23.83,
7561,04/15/09 10:06:00 PM,81.975,23.83,
7562,04/15/09 10:06:01 PM,81.975,23.83,
7563,04/15/09 10:06:02 PM,81.975,23.83,
7564,04/15/09 10:06:03 PM,81.975,23.83,
7565,04/15/09 10:06:04 PM,81.975,23.83,
7566,04/15/09 10:06:05 PM,81.975,23.83,
7567,04/15/09 10:06:06 PM,81.975,23.83,
7568,04/15/09 10:06:07 PM,81.975,23.83,
7569,04/15/09 10:06:08 PM,81.975,23.83,
7570,04/15/09 10:06:09 PM,81.975,23.83,
7571,04/15/09 10:06:10 PM,81.975,23.83,
7572,04/15/09 10:06:11 PM,81.975,23.83,
7573,04/15/09 10:06:12 PM,81.797,23.86,
7574,04/15/09 10:06:13 PM,81.975,23.83,
7575,04/15/09 10:06:14 PM,81.975,23.83,
7576,04/15/09 10:06:15 PM,81.975,23.83,
7577,04/15/09 10:06:16 PM,81.975,23.83,
7578,04/15/09 10:06:17 PM,81.975,23.83,
7579,04/15/09 10:06:18 PM,81.975,23.83,
7580,04/15/09 10:06:19 PM,81.975,23.83,
7581,04/15/09 10:06:20 PM,81.797,23.86,
7582,04/15/09 10:06:21 PM,81.975,23.83,
7583,04/15/09 10:06:22 PM,81.975,23.83,
7584,04/15/09 10:06:23 PM,81.975,23.83,
7585,04/15/09 10:06:24 PM,81.975,23.83,
7586,04/15/09 10:06:25 PM,81.975,23.83,
7587,04/15/09 10:06:26 PM,81.975,23.83,
7588,04/15/09 10:06:27 PM,81.797,23.86,
7589,04/15/09 10:06:28 PM,81.975,23.83,
7590,04/15/09 10:06:29 PM,81.975,23.83,
7591,04/15/09 10:06:30 PM,81.975,23.83,
7592,04/15/09 10:06:31 PM,81.975,23.83,
7593,04/15/09 10:06:32 PM,81.975,23.83,
7594,04/15/09 10:06:33 PM,81.797,23.86,
7595,04/15/09 10:06:34 PM,81.975,23.83,
7596,04/15/09 10:06:35 PM,81.797,23.86,
7597,04/15/09 10:06:36 PM,81.975,23.83,
7598,04/15/09 10:06:37 PM,81.975,23.83,
7599,04/15/09 10:06:38 PM,81.975,23.83,
7600,04/15/09 10:06:39 PM,81.975,23.83,
7601,04/15/09 10:06:40 PM,81.975,23.83,
7602,04/15/09 10:06:41 PM,81.975,23.83,
7603,04/15/09 10:06:42 PM,81.975,23.83,
7604,04/15/09 10:06:43 PM,81.975,23.83,
7605,04/15/09 10:06:44 PM,81.975,23.83,
7606,04/15/09 10:06:45 PM,81.975,23.83,
7607,04/15/09 10:06:46 PM,81.975,23.83,
7608,04/15/09 10:06:47 PM,81.975,23.64,
7609,04/15/09 10:06:48 PM,81.975,23.83,
7610,04/15/09 10:06:49 PM,81.975,23.83,
7611,04/15/09 10:06:50 PM,81.975,23.83,
7612,04/15/09 10:06:51 PM,81.975,23.83,
7613,04/15/09 10:06:52 PM,81.975,23.83,
7614,04/15/09 10:06:53 PM,81.975,23.83,
7615,04/15/09 10:06:54 PM,81.975,23.83,
7616,04/15/09 10:06:55 PM,81.975,23.83,
7617,04/15/09 10:06:56 PM,81.975,23.83,
7618,04/15/09 10:06:57 PM,81.975,23.83,
7619,04/15/09 10:06:58 PM,81.975,23.83,
7620,04/15/09 10:06:59 PM,81.975,23.64,
7621,04/15/09 10:07:00 PM,81.975,23.83,
7622,04/15/09 10:07:01 PM,81.975,23.83,
7623,04/15/09 10:07:02 PM,81.975,23.83,
7624,04/15/09 10:07:03 PM,81.975,23.83,
7625,04/15/09 10:07:04 PM,81.975,23.83,
7626,04/15/09 10:07:05 PM,81.975,23.83,
7627,04/15/09 10:07:06 PM,81.975,23.64,
7628,04/15/09 10:07:07 PM,81.975,23.83,
7629,04/15/09 10:07:08 PM,81.975,23.83,
7630,04/15/09 10:07:09 PM,81.975,23.83,
7631,04/15/09 10:07:10 PM,81.975,23.83,
7632,04/15/09 10:07:11 PM,81.975,23.83,
7633,04/15/09 10:07:12 PM,81.975,23.83,
7634,04/15/09 10:07:13 PM,81.975,23.83,
7635,04/15/09 10:07:14 PM,81.975,23.83,
7636,04/15/09 10:07:15 PM,81.975,23.64,
7637,04/15/09 10:07:16 PM,81.975,23.64,
7638,04/15/09 10:07:17 PM,81.975,23.83,
7639,04/15/09 10:07:18 PM,81.975,23.64,
7640,04/15/09 10:07:19 PM,81.975,23.64,
7641,04/15/09 10:07:20 PM,81.975,23.64,
7642,04/15/09 10:07:21 PM,81.975,23.64,
7643,04/15/09 10:07:22 PM,81.975,23.64,
7644,04/15/09 10:07:23 PM,81.975,23.64,
7645,04/15/09 10:07:24 PM,81.975,23.64,
7646,04/15/09 10:07:25 PM,81.797,23.86,
7647,04/15/09 10:07:26 PM,81.975,23.83,
7648,04/15/09 10:07:27 PM,81.975,23.83,
7649,04/15/09 10:07:28 PM,81.975,23.64,
7650,04/15/09 10:07:29 PM,81.975,23.64,
7651,04/15/09 10:07:30 PM,81.975,23.64,
7652,04/15/09 10:07:31 PM,81.975,23.83,
7653,04/15/09 10:07:32 PM,81.975,23.83,
7654,04/15/09 10:07:33 PM,81.975,23.64,
7655,04/15/09 10:07:34 PM,81.975,23.64,
7656,04/15/09 10:07:35 PM,81.975,23.64,
7657,04/15/09 10:07:36 PM,81.975,23.83,
7658,04/15/09 10:07:37 PM,81.975,23.64,
7659,04/15/09 10:07:38 PM,81.975,23.64,
7660,04/15/09 10:07:39 PM,81.975,23.83,
7661,04/15/09 10:07:40 PM,81.975,23.64,
7662,04/15/09 10:07:41 PM,81.975,23.83,
7663,04/15/09 10:07:42 PM,81.975,23.83,
7664,04/15/09 10:07:43 PM,81.975,23.64,
7665,04/15/09 10:07:44 PM,81.975,23.64,
7666,04/15/09 10:07:45 PM,81.975,23.64,
7667,04/15/09 10:07:46 PM,81.975,23.64,
7668,04/15/09 10:07:47 PM,81.975,23.64,
7669,04/15/09 10:07:48 PM,81.975,23.64,
7670,04/15/09 10:07:49 PM,81.975,23.64,
7671,04/15/09 10:07:50 PM,81.975,23.64,
7672,04/15/09 10:07:51 PM,81.975,23.64,
7673,04/15/09 10:07:52 PM,81.975,23.64,
7674,04/15/09 10:07:53 PM,81.975,23.64,
7675,04/15/09 10:07:54 PM,81.975,23.64,
7676,04/15/09 10:07:55 PM,81.975,23.64,
7677,04/15/09 10:07:56 PM,81.975,23.64,
7678,04/15/09 10:07:57 PM,81.975,23.64,
7679,04/15/09 10:07:58 PM,81.975,23.64,
7680,04/15/09 10:07:59 PM,81.975,23.64,
7681,04/15/09 10:08:00 PM,81.975,23.64,
7682,04/15/09 10:08:01 PM,81.975,23.64,
7683,04/15/09 10:08:02 PM,81.975,23.64,
7684,04/15/09 10:08:03 PM,81.975,23.64,
7685,04/15/09 10:08:04 PM,81.975,23.64,
7686,04/15/09 10:08:05 PM,81.975,23.64,
7687,04/15/09 10:08:06 PM,81.975,23.64,
7688,04/15/09 10:08:07 PM,81.975,23.83,
7689,04/15/09 10:08:08 PM,81.975,23.64,
7690,04/15/09 10:08:09 PM,81.975,23.64,
7691,04/15/09 10:08:10 PM,81.975,23.64,
7692,04/15/09 10:08:11 PM,81.975,23.64,
7693,04/15/09 10:08:12 PM,81.975,23.64,
7694,04/15/09 10:08:13 PM,81.975,23.64,
7695,04/15/09 10:08:14 PM,81.975,23.64,
7696,04/15/09 10:08:15 PM,81.975,23.64,
7697,04/15/09 10:08:16 PM,81.975,23.64,
7698,04/15/09 10:08:17 PM,81.975,23.64,
7699,04/15/09 10:08:18 PM,81.975,23.64,
7700,04/15/09 10:08:19 PM,81.975,23.64,
7701,04/15/09 10:08:20 PM,81.975,23.83,
7702,04/15/09 10:08:21 PM,81.975,23.64,
7703,04/15/09 10:08:22 PM,81.975,23.64,
7704,04/15/09 10:08:23 PM,81.975,23.64,
7705,04/15/09 10:08:24 PM,81.975,23.64,
7706,04/15/09 10:08:25 PM,81.975,23.64,
7707,04/15/09 10:08:26 PM,81.975,23.64,
7708,04/15/09 10:08:27 PM,81.975,23.64,
7709,04/15/09 10:08:28 PM,81.975,23.64,
7710,04/15/09 10:08:29 PM,81.797,23.68,
7711,04/15/09 10:08:30 PM,81.975,23.64,
7712,04/15/09 10:08:31 PM,81.975,23.83,
7713,04/15/09 10:08:32 PM,81.975,23.64,
7714,04/15/09 10:08:33 PM,81.975,23.64,
7715,04/15/09 10:08:34 PM,81.975,23.64,
7716,04/15/09 10:08:35 PM,81.975,23.64,
7717,04/15/09 10:08:36 PM,81.975,23.64,
7718,04/15/09 10:08:37 PM,81.797,23.68,
7719,04/15/09 10:08:38 PM,81.975,23.64,
7720,04/15/09 10:08:39 PM,81.975,23.64,
7721,04/15/09 10:08:40 PM,81.975,23.64,
7722,04/15/09 10:08:41 PM,81.975,23.64,
7723,04/15/09 10:08:42 PM,81.975,23.64,
7724,04/15/09 10:08:43 PM,81.975,23.64,
7725,04/15/09 10:08:44 PM,81.797,23.68,
7726,04/15/09 10:08:45 PM,81.975,23.64,
7727,04/15/09 10:08:46 PM,81.975,23.64,
7728,04/15/09 10:08:47 PM,81.975,23.64,
7729,04/15/09 10:08:48 PM,81.975,23.64,
7730,04/15/09 10:08:49 PM,81.975,23.64,
7731,04/15/09 10:08:50 PM,81.975,23.64,
7732,04/15/09 10:08:51 PM,81.975,23.64,
7733,04/15/09 10:08:52 PM,81.975,23.64,
7734,04/15/09 10:08:53 PM,81.975,23.64,
7735,04/15/09 10:08:54 PM,81.975,23.64,
7736,04/15/09 10:08:55 PM,81.975,23.64,
7737,04/15/09 10:08:56 PM,81.975,23.64,
7738,04/15/09 10:08:57 PM,81.975,23.64,
7739,04/15/09 10:08:58 PM,81.975,23.64,
7740,04/15/09 10:08:59 PM,81.975,23.64,
7741,04/15/09 10:09:00 PM,81.975,23.64,
7742,04/15/09 10:09:01 PM,81.975,23.64,
7743,04/15/09 10:09:02 PM,81.975,23.64,
7744,04/15/09 10:09:03 PM,81.975,23.64,
7745,04/15/09 10:09:04 PM,81.975,23.64,
7746,04/15/09 10:09:05 PM,81.975,23.64,
7747,04/15/09 10:09:06 PM,81.975,23.64,
7748,04/15/09 10:09:07 PM,81.975,23.64,
7749,04/15/09 10:09:08 PM,81.975,23.64,
7750,04/15/09 10:09:09 PM,81.975,23.64,
7751,04/15/09 10:09:10 PM,81.975,23.64,
7752,04/15/09 10:09:11 PM,81.975,23.64,
7753,04/15/09 10:09:12 PM,81.975,23.64,
7754,04/15/09 10:09:13 PM,81.975,23.64,
7755,04/15/09 10:09:14 PM,81.975,23.64,
7756,04/15/09 10:09:15 PM,81.975,23.64,
7757,04/15/09 10:09:16 PM,81.975,23.64,
7758,04/15/09 10:09:17 PM,81.975,23.64,
